,Timestamp,Signal 1
117,2024-06-12 14:09:28.349777,175.0
118,2024-06-12 14:09:28.459755,171.0
119,2024-06-12 14:09:28.555392,167.0
120,2024-06-12 14:09:28.648818,165.0
121,2024-06-12 14:09:28.758414,163.0
122,2024-06-12 14:09:28.852648,164.0
123,2024-06-12 14:09:28.947179,168.0
124,2024-06-12 14:09:29.060541,170.0
125,2024-06-12 14:09:29.150924,165.0
126,2024-06-12 14:09:29.261149,164.0
127,2024-06-12 14:09:29.355992,159.0
128,2024-06-12 14:09:29.460815,162.0
129,2024-06-12 14:09:29.561200,160.0
130,2024-06-12 14:09:29.655712,163.0
131,2024-06-12 14:09:29.758575,160.0
132,2024-06-12 14:09:29.859531,158.0
133,2024-06-12 14:09:29.954346,160.0
134,2024-06-12 14:09:30.048262,157.0
135,2024-06-12 14:09:30.158253,159.0
136,2024-06-12 14:09:30.261129,161.0
137,2024-06-12 14:09:30.362285,164.0
138,2024-06-12 14:09:30.456573,167.0
139,2024-06-12 14:09:30.565934,159.0
140,2024-06-12 14:09:30.660135,159.0
141,2024-06-12 14:09:30.762064,161.0
142,2024-06-12 14:09:30.864132,155.0
143,2024-06-12 14:09:30.958299,159.0
144,2024-06-12 14:09:31.053294,161.0
145,2024-06-12 14:09:31.162837,168.0
146,2024-06-12 14:09:31.265931,209.0
147,2024-06-12 14:09:31.361032,235.0
148,2024-06-12 14:09:31.456394,256.0
149,2024-06-12 14:09:31.550872,293.0
150,2024-06-12 14:09:31.660189,311.0
151,2024-06-12 14:09:31.754435,284.0
152,2024-06-12 14:09:31.864968,259.0
153,2024-06-12 14:09:31.960494,278.0
154,2024-06-12 14:09:32.069003,261.0
155,2024-06-12 14:09:32.162708,280.0
156,2024-06-12 14:09:32.264641,275.0
157,2024-06-12 14:09:32.367787,257.0
158,2024-06-12 14:09:32.465297,318.0
159,2024-06-12 14:09:32.558578,287.0
160,2024-06-12 14:09:32.667870,266.0
161,2024-06-12 14:09:32.764512,260.0
162,2024-06-12 14:09:32.856852,234.0
163,2024-06-12 14:09:32.966727,265.0
164,2024-06-12 14:09:33.063796,238.0
165,2024-06-12 14:09:33.171761,233.0
166,2024-06-12 14:09:33.266460,232.0
167,2024-06-12 14:09:33.362116,211.0
168,2024-06-12 14:09:33.456721,260.0
169,2024-06-12 14:09:33.568103,271.0
170,2024-06-12 14:09:33.663119,253.0
171,2024-06-12 14:09:33.773278,291.0
172,2024-06-12 14:09:33.868833,252.0
173,2024-06-12 14:09:33.963468,214.0
174,2024-06-12 14:09:34.057925,228.0
175,2024-06-12 14:09:34.170075,214.0
176,2024-06-12 14:09:34.263190,198.0
177,2024-06-12 14:09:34.369394,189.0
178,2024-06-12 14:09:34.469444,206.0
179,2024-06-12 14:09:34.564247,183.0
180,2024-06-12 14:09:34.674077,178.0
181,2024-06-12 14:09:34.769179,170.0
182,2024-06-12 14:09:34.865091,174.0
183,2024-06-12 14:09:34.974573,177.0
184,2024-06-12 14:09:35.069564,180.0
185,2024-06-12 14:09:35.165037,168.0
186,2024-06-12 14:09:35.274029,173.0
187,2024-06-12 14:09:35.369397,171.0
188,2024-06-12 14:09:35.464263,162.0
189,2024-06-12 14:09:35.574988,164.0
190,2024-06-12 14:09:35.670896,169.0
191,2024-06-12 14:09:35.765011,169.0
192,2024-06-12 14:09:35.875140,163.0
193,2024-06-12 14:09:35.969750,165.0
194,2024-06-12 14:09:36.063836,163.0
195,2024-06-12 14:09:36.175149,160.0
196,2024-06-12 14:09:36.273483,159.0
197,2024-06-12 14:09:36.374069,167.0
198,2024-06-12 14:09:36.475887,161.0
199,2024-06-12 14:09:36.571736,159.0
200,2024-06-12 14:09:36.667067,167.0
201,2024-06-12 14:09:36.776674,164.0
202,2024-06-12 14:09:36.872209,160.0
203,2024-06-12 14:09:36.966186,156.0
204,2024-06-12 14:09:37.076785,158.0
205,2024-06-12 14:09:37.170063,161.0
206,2024-06-12 14:09:37.264948,158.0
207,2024-06-12 14:09:37.377141,157.0
208,2024-06-12 14:09:37.472421,162.0
209,2024-06-12 14:09:37.564845,161.0
210,2024-06-12 14:09:37.674666,166.0
211,2024-06-12 14:09:37.770031,171.0
212,2024-06-12 14:09:37.881151,203.0
213,2024-06-12 14:09:37.976941,226.0
214,2024-06-12 14:09:38.073035,235.0
215,2024-06-12 14:09:38.166845,253.0
216,2024-06-12 14:09:38.278315,347.0
217,2024-06-12 14:09:38.372552,364.0
218,2024-06-12 14:09:38.476797,314.0
219,2024-06-12 14:09:38.578007,334.0
220,2024-06-12 14:09:38.672509,331.0
221,2024-06-12 14:09:38.782671,316.0
222,2024-06-12 14:09:38.877928,292.0
223,2024-06-12 14:09:38.973098,282.0
224,2024-06-12 14:09:39.069940,266.0
225,2024-06-12 14:09:39.181728,266.0
226,2024-06-12 14:09:39.275198,253.0
227,2024-06-12 14:09:39.370695,226.0
228,2024-06-12 14:09:39.481395,239.0
229,2024-06-12 14:09:39.578001,244.0
230,2024-06-12 14:09:39.671833,224.0
231,2024-06-12 14:09:39.767681,224.0
232,2024-06-12 14:09:39.877510,228.0
233,2024-06-12 14:09:39.972055,220.0
234,2024-06-12 14:09:40.082016,233.0
235,2024-06-12 14:09:40.175792,263.0
236,2024-06-12 14:09:40.285555,214.0
237,2024-06-12 14:09:40.380581,229.0
238,2024-06-12 14:09:40.483144,232.0
239,2024-06-12 14:09:40.586012,218.0
240,2024-06-12 14:09:40.679466,200.0
241,2024-06-12 14:09:40.774842,200.0
242,2024-06-12 14:09:40.883902,186.0
243,2024-06-12 14:09:40.986046,180.0
244,2024-06-12 14:09:41.074496,167.0
245,2024-06-12 14:09:41.185347,174.0
246,2024-06-12 14:09:41.279610,182.0
247,2024-06-12 14:09:41.374242,168.0
248,2024-06-12 14:09:41.485857,159.0
249,2024-06-12 14:09:41.581504,166.0
250,2024-06-12 14:09:41.675928,162.0
251,2024-06-12 14:09:41.788622,157.0
252,2024-06-12 14:09:41.880655,163.0
253,2024-06-12 14:09:41.990031,167.0
254,2024-06-12 14:09:42.088232,164.0
255,2024-06-12 14:09:42.180750,160.0
256,2024-06-12 14:09:42.275265,162.0
257,2024-06-12 14:09:42.385512,159.0
258,2024-06-12 14:09:42.479368,162.0
259,2024-06-12 14:09:42.589655,159.0
260,2024-06-12 14:09:42.683828,154.0
261,2024-06-12 14:09:42.780080,160.0
262,2024-06-12 14:09:42.889380,157.0
263,2024-06-12 14:09:42.985374,160.0
264,2024-06-12 14:09:43.079750,164.0
265,2024-06-12 14:09:43.189779,161.0
266,2024-06-12 14:09:43.284602,158.0
267,2024-06-12 14:09:43.378572,157.0
268,2024-06-12 14:09:43.489876,155.0
269,2024-06-12 14:09:43.583067,160.0
270,2024-06-12 14:09:43.678385,160.0
271,2024-06-12 14:09:43.789441,157.0
272,2024-06-12 14:09:43.884658,158.0
273,2024-06-12 14:09:43.979222,158.0
274,2024-06-12 14:09:44.089598,163.0
275,2024-06-12 14:09:44.183385,163.0
276,2024-06-12 14:09:44.277967,165.0
277,2024-06-12 14:09:44.388508,175.0
278,2024-06-12 14:09:44.484735,175.0
279,2024-06-12 14:09:44.595049,201.0
280,2024-06-12 14:09:44.691935,252.0
281,2024-06-12 14:09:44.785606,261.0
282,2024-06-12 14:09:44.880245,301.0
283,2024-06-12 14:09:44.991270,259.0
284,2024-06-12 14:09:45.086098,272.0
285,2024-06-12 14:09:45.196591,285.0
286,2024-06-12 14:09:45.292833,249.0
287,2024-06-12 14:09:45.386572,290.0
288,2024-06-12 14:09:45.483754,306.0
289,2024-06-12 14:09:45.595359,313.0
290,2024-06-12 14:09:45.687836,282.0
291,2024-06-12 14:09:45.784260,269.0
292,2024-06-12 14:09:45.893976,256.0
293,2024-06-12 14:09:45.991412,232.0
294,2024-06-12 14:09:46.099269,228.0
295,2024-06-12 14:09:46.193778,251.0
296,2024-06-12 14:09:46.289024,234.0
297,2024-06-12 14:09:46.397996,211.0
298,2024-06-12 14:09:46.493188,215.0
299,2024-06-12 14:09:46.588166,218.0
300,2024-06-12 14:09:46.699893,211.0
301,2024-06-12 14:09:46.797162,215.0
302,2024-06-12 14:09:46.890711,229.0
303,2024-06-12 14:09:46.999994,234.0
304,2024-06-12 14:09:47.094151,231.0
305,2024-06-12 14:09:47.189396,242.0
306,2024-06-12 14:09:47.289135,228.0
307,2024-06-12 14:09:47.394756,227.0
308,2024-06-12 14:09:47.488957,259.0
309,2024-06-12 14:09:47.600342,232.0
310,2024-06-12 14:09:47.694522,209.0
311,2024-06-12 14:09:47.788622,202.0
312,2024-06-12 14:09:47.899298,201.0
313,2024-06-12 14:09:47.996674,197.0
314,2024-06-12 14:09:48.090387,177.0
315,2024-06-12 14:09:48.200906,186.0
316,2024-06-12 14:09:48.294777,186.0
317,2024-06-12 14:09:48.404124,163.0
318,2024-06-12 14:09:48.498157,166.0
319,2024-06-12 14:09:48.593099,165.0
320,2024-06-12 14:09:48.703634,160.0
321,2024-06-12 14:09:48.796973,163.0
322,2024-06-12 14:09:48.890639,163.0
323,2024-06-12 14:09:49.000002,158.0
324,2024-06-12 14:09:49.093734,172.0
325,2024-06-12 14:09:49.203682,164.0
326,2024-06-12 14:09:49.298484,162.0
327,2024-06-12 14:09:49.392336,159.0
328,2024-06-12 14:09:49.502417,159.0
329,2024-06-12 14:09:49.596626,159.0
330,2024-06-12 14:09:49.706059,158.0
331,2024-06-12 14:09:49.794351,157.0
332,2024-06-12 14:09:49.903719,154.0
333,2024-06-12 14:09:49.997379,156.0
334,2024-06-12 14:09:50.106743,159.0
335,2024-06-12 14:09:50.200559,163.0
336,2024-06-12 14:09:50.295094,157.0
337,2024-06-12 14:09:50.404386,161.0
338,2024-06-12 14:09:50.498163,159.0
339,2024-06-12 14:09:50.607516,158.0
340,2024-06-12 14:09:50.701297,155.0
341,2024-06-12 14:09:50.795219,158.0
342,2024-06-12 14:09:50.906062,156.0
343,2024-06-12 14:09:50.999838,157.0
344,2024-06-12 14:09:51.093889,164.0
345,2024-06-12 14:09:51.204014,162.0
346,2024-06-12 14:09:51.304514,182.0
347,2024-06-12 14:09:51.409594,176.0
348,2024-06-12 14:09:51.503539,255.0
349,2024-06-12 14:09:51.597379,366.0
350,2024-06-12 14:09:51.708414,369.0
351,2024-06-12 14:09:51.802950,312.0
352,2024-06-12 14:09:51.903103,328.0
353,2024-06-12 14:09:51.995132,303.0
354,2024-06-12 14:09:52.105142,289.0
355,2024-06-12 14:09:52.199559,257.0
356,2024-06-12 14:09:52.308854,246.0
357,2024-06-12 14:09:52.404468,245.0
358,2024-06-12 14:09:52.499712,245.0
359,2024-06-12 14:09:52.609954,241.0
360,2024-06-12 14:09:52.706165,242.0
361,2024-06-12 14:09:52.799379,249.0
362,2024-06-12 14:09:52.910241,251.0
363,2024-06-12 14:09:53.007171,234.0
364,2024-06-12 14:09:53.100002,220.0
365,2024-06-12 14:09:53.211289,221.0
366,2024-06-12 14:09:53.310144,227.0
367,2024-06-12 14:09:53.401635,240.0
368,2024-06-12 14:09:53.512131,274.0
369,2024-06-12 14:09:53.605879,259.0
370,2024-06-12 14:09:53.700492,253.0
371,2024-06-12 14:09:53.813521,287.0
372,2024-06-12 14:09:53.905811,274.0
373,2024-06-12 14:09:54.000918,290.0
374,2024-06-12 14:09:54.110828,279.0
375,2024-06-12 14:09:54.209576,281.0
376,2024-06-12 14:09:54.316637,231.0
377,2024-06-12 14:09:54.412319,184.0
378,2024-06-12 14:09:54.506047,175.0
379,2024-06-12 14:09:54.599924,176.0
380,2024-06-12 14:09:54.709318,162.0
381,2024-06-12 14:09:54.803058,159.0
382,2024-06-12 14:09:54.916119,167.0
383,2024-06-12 14:09:55.008267,167.0
384,2024-06-12 14:09:55.117920,162.0
385,2024-06-12 14:09:55.212473,162.0
386,2024-06-12 14:09:55.308675,159.0
387,2024-06-12 14:09:55.417507,164.0
388,2024-06-12 14:09:55.512731,164.0
389,2024-06-12 14:09:55.607232,163.0
390,2024-06-12 14:09:55.717512,166.0
391,2024-06-12 14:09:55.812656,170.0
392,2024-06-12 14:09:55.915384,161.0
393,2024-06-12 14:09:56.018733,155.0
394,2024-06-12 14:09:56.112785,164.0
395,2024-06-12 14:09:56.207070,165.0
396,2024-06-12 14:09:56.317736,166.0
397,2024-06-12 14:09:56.413146,162.0
398,2024-06-12 14:09:56.507934,161.0
399,2024-06-12 14:09:56.621326,159.0
400,2024-06-12 14:09:56.713210,157.0
401,2024-06-12 14:09:56.807083,156.0
402,2024-06-12 14:09:56.918003,158.0
403,2024-06-12 14:09:57.013450,154.0
404,2024-06-12 14:09:57.107583,156.0
405,2024-06-12 14:09:57.219315,162.0
406,2024-06-12 14:09:57.313584,162.0
407,2024-06-12 14:09:57.409117,162.0
408,2024-06-12 14:09:57.519067,165.0
409,2024-06-12 14:09:57.613907,169.0
410,2024-06-12 14:09:57.723497,190.0
411,2024-06-12 14:09:57.817566,195.0
412,2024-06-12 14:09:57.913351,236.0
413,2024-06-12 14:09:58.022956,299.0
414,2024-06-12 14:09:58.117269,298.0
415,2024-06-12 14:09:58.217401,365.0
416,2024-06-12 14:09:58.322758,311.0
417,2024-06-12 14:09:58.417760,329.0
418,2024-06-12 14:09:58.521145,283.0
419,2024-06-12 14:09:58.623341,345.0
420,2024-06-12 14:09:58.717912,308.0
421,2024-06-12 14:09:58.812084,327.0
422,2024-06-12 14:09:58.923199,321.0
423,2024-06-12 14:09:59.024995,395.0
424,2024-06-12 14:09:59.113668,350.0
425,2024-06-12 14:09:59.226802,356.0
426,2024-06-12 14:09:59.319366,348.0
427,2024-06-12 14:09:59.413216,332.0
428,2024-06-12 14:09:59.522577,332.0
429,2024-06-12 14:09:59.616756,285.0
430,2024-06-12 14:09:59.726115,296.0
431,2024-06-12 14:09:59.820101,277.0
432,2024-06-12 14:09:59.913739,280.0
433,2024-06-12 14:10:00.023093,293.0
434,2024-06-12 14:10:00.117328,323.0
435,2024-06-12 14:10:00.211055,287.0
436,2024-06-12 14:10:00.324174,261.0
437,2024-06-12 14:10:00.414545,224.0
438,2024-06-12 14:10:00.523909,210.0
439,2024-06-12 14:10:00.617992,188.0
440,2024-06-12 14:10:00.727332,191.0
441,2024-06-12 14:10:00.821050,179.0
442,2024-06-12 14:10:00.915362,182.0
443,2024-06-12 14:10:01.024722,171.0
444,2024-06-12 14:10:01.118947,165.0
445,2024-06-12 14:10:01.228219,161.0
446,2024-06-12 14:10:01.323998,168.0
447,2024-06-12 14:10:01.418073,164.0
448,2024-06-12 14:10:01.527443,162.0
449,2024-06-12 14:10:01.621737,161.0
450,2024-06-12 14:10:01.715720,163.0
451,2024-06-12 14:10:01.827523,165.0
452,2024-06-12 14:10:01.922952,163.0
453,2024-06-12 14:10:02.031409,162.0
454,2024-06-12 14:10:02.125498,157.0
455,2024-06-12 14:10:02.234954,165.0
456,2024-06-12 14:10:02.328720,160.0
457,2024-06-12 14:10:02.422509,161.0
458,2024-06-12 14:10:02.532395,161.0
459,2024-06-12 14:10:02.634484,162.0
460,2024-06-12 14:10:02.720070,164.0
461,2024-06-12 14:10:02.829432,160.0
462,2024-06-12 14:10:02.923177,159.0
463,2024-06-12 14:10:03.032825,159.0
464,2024-06-12 14:10:03.126602,159.0
465,2024-06-12 14:10:03.221023,158.0
466,2024-06-12 14:10:03.330975,157.0
467,2024-06-12 14:10:03.425364,160.0
468,2024-06-12 14:10:03.535159,157.0
469,2024-06-12 14:10:03.628814,160.0
470,2024-06-12 14:10:03.723319,160.0
471,2024-06-12 14:10:03.834042,174.0
472,2024-06-12 14:10:03.927743,183.0
473,2024-06-12 14:10:04.030686,197.0
474,2024-06-12 14:10:04.134758,311.0
475,2024-06-12 14:10:04.228247,327.0
476,2024-06-12 14:10:04.324520,340.0
477,2024-06-12 14:10:04.437132,376.0
478,2024-06-12 14:10:04.528796,374.0
479,2024-06-12 14:10:04.630603,408.0
480,2024-06-12 14:10:04.734387,336.0
481,2024-06-12 14:10:04.829448,316.0
482,2024-06-12 14:10:04.934787,354.0
483,2024-06-12 14:10:05.035582,293.0
484,2024-06-12 14:10:05.135529,320.0
485,2024-06-12 14:10:05.238376,286.0
486,2024-06-12 14:10:05.337200,322.0
487,2024-06-12 14:10:05.439298,314.0
488,2024-06-12 14:10:05.527070,331.0
489,2024-06-12 14:10:05.636595,320.0
490,2024-06-12 14:10:05.739241,349.0
491,2024-06-12 14:10:05.840007,327.0
492,2024-06-12 14:10:05.933753,302.0
493,2024-06-12 14:10:06.027500,294.0
494,2024-06-12 14:10:06.136857,330.0
495,2024-06-12 14:10:06.230853,350.0
496,2024-06-12 14:10:06.340787,325.0
497,2024-06-12 14:10:06.434535,293.0
498,2024-06-12 14:10:06.528269,285.0
499,2024-06-12 14:10:06.637638,280.0
500,2024-06-12 14:10:06.731802,318.0
501,2024-06-12 14:10:06.825684,356.0
502,2024-06-12 14:10:06.935126,291.0
503,2024-06-12 14:10:07.028800,240.0
504,2024-06-12 14:10:07.138236,204.0
505,2024-06-12 14:10:07.231989,197.0
506,2024-06-12 14:10:07.341464,221.0
507,2024-06-12 14:10:07.435724,198.0
508,2024-06-12 14:10:07.529463,194.0
509,2024-06-12 14:10:07.638904,194.0
510,2024-06-12 14:10:07.732566,184.0
511,2024-06-12 14:10:07.842653,199.0
512,2024-06-12 14:10:07.936386,189.0
513,2024-06-12 14:10:08.030133,196.0
514,2024-06-12 14:10:08.139489,197.0
515,2024-06-12 14:10:08.233237,197.0
516,2024-06-12 14:10:08.343417,173.0
517,2024-06-12 14:10:08.437157,182.0
518,2024-06-12 14:10:08.530896,191.0
519,2024-06-12 14:10:08.640260,190.0
520,2024-06-12 14:10:08.734107,182.0
521,2024-06-12 14:10:08.875963,182.0
522,2024-06-12 14:10:08.938380,181.0
523,2024-06-12 14:10:09.032235,181.0
524,2024-06-12 14:10:09.141634,194.0
525,2024-06-12 14:10:09.235288,182.0
526,2024-06-12 14:10:09.345172,188.0
527,2024-06-12 14:10:09.438940,188.0
528,2024-06-12 14:10:09.548294,196.0
529,2024-06-12 14:10:09.642332,187.0
530,2024-06-12 14:10:09.736061,177.0
531,2024-06-12 14:10:09.847094,194.0
532,2024-06-12 14:10:09.939916,176.0
533,2024-06-12 14:10:10.049230,169.0
534,2024-06-12 14:10:10.143028,187.0
535,2024-06-12 14:10:10.236687,190.0
536,2024-06-12 14:10:10.345978,183.0
537,2024-06-12 14:10:10.442601,201.0
538,2024-06-12 14:10:10.537602,195.0
539,2024-06-12 14:10:10.647171,232.0
540,2024-06-12 14:10:10.741750,245.0
541,2024-06-12 14:10:10.851749,303.0
542,2024-06-12 14:10:10.946672,299.0
543,2024-06-12 14:10:11.041112,315.0
544,2024-06-12 14:10:11.150650,344.0
545,2024-06-12 14:10:11.249462,376.0
546,2024-06-12 14:10:11.341508,367.0
547,2024-06-12 14:10:11.453694,348.0
548,2024-06-12 14:10:11.549658,299.0
549,2024-06-12 14:10:11.653276,278.0
550,2024-06-12 14:10:11.753386,288.0
551,2024-06-12 14:10:11.848390,308.0
552,2024-06-12 14:10:11.943898,282.0
553,2024-06-12 14:10:12.039693,328.0
554,2024-06-12 14:10:12.150562,364.0
555,2024-06-12 14:10:12.251825,361.0
556,2024-06-12 14:10:12.354754,354.0
557,2024-06-12 14:10:12.451837,312.0
558,2024-06-12 14:10:12.544174,292.0
559,2024-06-12 14:10:12.654533,304.0
560,2024-06-12 14:10:12.752680,282.0
561,2024-06-12 14:10:12.844532,335.0
562,2024-06-12 14:10:12.954814,277.0
563,2024-06-12 14:10:13.053157,282.0
564,2024-06-12 14:10:13.144784,236.0
565,2024-06-12 14:10:13.254579,253.0
566,2024-06-12 14:10:13.349932,245.0
567,2024-06-12 14:10:13.445236,197.0
568,2024-06-12 14:10:13.554619,186.0
569,2024-06-12 14:10:13.657132,203.0
570,2024-06-12 14:10:13.751419,198.0
571,2024-06-12 14:10:13.847763,187.0
572,2024-06-12 14:10:13.956349,182.0
573,2024-06-12 14:10:14.050241,171.0
574,2024-06-12 14:10:14.144975,165.0
575,2024-06-12 14:10:14.258044,169.0
576,2024-06-12 14:10:14.350735,169.0
577,2024-06-12 14:10:14.454424,176.0
578,2024-06-12 14:10:14.555505,176.0
579,2024-06-12 14:10:14.650260,181.0
580,2024-06-12 14:10:14.759154,191.0
581,2024-06-12 14:10:14.853900,180.0
582,2024-06-12 14:10:14.949596,177.0
583,2024-06-12 14:10:15.044770,174.0
584,2024-06-12 14:10:15.154446,177.0
585,2024-06-12 14:10:15.250771,172.0
586,2024-06-12 14:10:15.359812,174.0
587,2024-06-12 14:10:15.454969,170.0
588,2024-06-12 14:10:15.549551,175.0
589,2024-06-12 14:10:15.660496,175.0
590,2024-06-12 14:10:15.761880,179.0
591,2024-06-12 14:10:15.850889,176.0
592,2024-06-12 14:10:15.961380,184.0
593,2024-06-12 14:10:16.056467,184.0
594,2024-06-12 14:10:16.152869,173.0
595,2024-06-12 14:10:16.262001,183.0
596,2024-06-12 14:10:16.356721,184.0
597,2024-06-12 14:10:16.453577,200.0
598,2024-06-12 14:10:16.548246,218.0
599,2024-06-12 14:10:16.661083,178.0
600,2024-06-12 14:10:16.756426,187.0
601,2024-06-12 14:10:16.863056,236.0
602,2024-06-12 14:10:16.959483,327.0
603,2024-06-12 14:10:17.052330,372.0
604,2024-06-12 14:10:17.161965,458.0
605,2024-06-12 14:10:17.256569,385.0
606,2024-06-12 14:10:17.351548,422.0
607,2024-06-12 14:10:17.462085,443.0
608,2024-06-12 14:10:17.557057,394.0
609,2024-06-12 14:10:17.666727,372.0
610,2024-06-12 14:10:17.762929,338.0
611,2024-06-12 14:10:17.856254,319.0
612,2024-06-12 14:10:17.956194,308.0
