,Timestamp,Signal 1
0,2024-06-19 15:25:07.825257,157.0
1,2024-06-19 15:25:07.841686,157.0
2,2024-06-19 15:25:07.861294,157.0
3,2024-06-19 15:25:07.884583,157.0
4,2024-06-19 15:25:07.900529,157.0
5,2024-06-19 15:25:07.920659,157.0
6,2024-06-19 15:25:07.946590,157.0
7,2024-06-19 15:25:07.963902,157.0
8,2024-06-19 15:25:07.988330,157.0
9,2024-06-19 15:25:07.996784,157.0
10,2024-06-19 15:25:08.022329,158.0
11,2024-06-19 15:25:08.045364,157.0
12,2024-06-19 15:25:08.065238,157.0
13,2024-06-19 15:25:08.082762,157.0
14,2024-06-19 15:25:08.108201,157.0
15,2024-06-19 15:25:08.125481,157.0
16,2024-06-19 15:25:08.148916,158.0
17,2024-06-19 15:25:08.165257,157.0
18,2024-06-19 15:25:08.182468,158.0
19,2024-06-19 15:25:08.206552,158.0
20,2024-06-19 15:25:08.223724,158.0
21,2024-06-19 15:25:08.250591,159.0
22,2024-06-19 15:25:08.266901,158.0
23,2024-06-19 15:25:08.290935,157.0
24,2024-06-19 15:25:08.311630,157.0
25,2024-06-19 15:25:08.328921,158.0
26,2024-06-19 15:25:08.352904,158.0
27,2024-06-19 15:25:08.369575,158.0
28,2024-06-19 15:25:08.388324,157.0
29,2024-06-19 15:25:08.411299,158.0
30,2024-06-19 15:25:08.428340,158.0
31,2024-06-19 15:25:08.445393,157.0
32,2024-06-19 15:25:08.471799,158.0
33,2024-06-19 15:25:08.486597,158.0
34,2024-06-19 15:25:08.512795,158.0
35,2024-06-19 15:25:08.528539,157.0
36,2024-06-19 15:25:08.553434,157.0
37,2024-06-19 15:25:08.574197,158.0
38,2024-06-19 15:25:08.590594,158.0
39,2024-06-19 15:25:08.613822,158.0
40,2024-06-19 15:25:08.630717,158.0
41,2024-06-19 15:25:08.654698,158.0
42,2024-06-19 15:25:08.671159,158.0
43,2024-06-19 15:25:08.696619,158.0
44,2024-06-19 15:25:08.713478,157.0
45,2024-06-19 15:25:08.737705,158.0
46,2024-06-19 15:25:08.754599,157.0
47,2024-06-19 15:25:08.771090,158.0
48,2024-06-19 15:25:08.791293,157.0
49,2024-06-19 15:25:08.814928,157.0
50,2024-06-19 15:25:08.831463,157.0
51,2024-06-19 15:25:08.856927,158.0
52,2024-06-19 15:25:08.875126,157.0
53,2024-06-19 15:25:08.898223,157.0
54,2024-06-19 15:25:08.914534,158.0
55,2024-06-19 15:25:08.931011,157.0
56,2024-06-19 15:25:08.955708,157.0
57,2024-06-19 15:25:08.980872,157.0
58,2024-06-19 15:25:09.000207,157.0
59,2024-06-19 15:25:09.014967,157.0
